CBSA_CODE,CBSA_TITLE,YEAR,predicted_growth_2026,recommendation_label,zhvi_sfr_mid_dec,mortgage_rate_avg,mortgage_rate_yoy,cpi_yoy_pct,unemployment_rate,unemployment_yoy,unemployment_vs_national,had_major_disaster_ann,damage_property_sum_ann
35840,"North Port-Bradenton-Sarasota, FL",2025,2.4367,Moderate,420560.60992017505,6.5951,-0.1261,2.6344,4.3273,0.769,0.0637,0,20000
14220,"Bogalusa, LA",2025,2.4093,Moderate,124225.18525709392,6.5951,-0.1261,2.6344,4.7182,-0.1151,0.4546,0,33000
19260,"Danville, VA",2025,2.3824,Moderate,159138.25286629572,6.5951,-0.1261,2.6344,4.6182,0.5515,0.3546,1,92500
40260,"Roanoke Rapids, NC",2025,2.3518,Moderate,100327.8092752568,6.5951,-0.1261,2.6344,5.2182,0.2515,0.9546,0,102000
10500,"Albany, GA",2025,2.2876,Moderate,161897.6411436651,6.5951,-0.1261,2.6344,4.2364,0.0864,-0.0272,0,70000
43340,"Shreveport-Bossier City, LA",2025,2.2763,Moderate,172805.90029353564,6.5951,-0.1261,2.6344,4.3636,-0.0697,0.1,0,1290000
24140,"Goldsboro, NC",2025,2.2307,Moderate,179803.4559297948,6.5951,-0.1261,2.6344,3.7636,0.0636,-0.5,0,180000
35060,"Natchitoches, LA",2025,2.1989,Moderate,168071.90602796627,6.5951,-0.1261,2.6344,5.8455,0.3455,1.5819,0,0
48180,"Waycross, GA",2025,2.1856,Moderate,161669.12760244578,6.5951,-0.1261,2.6344,4.1273,0.0023,-0.1363,0,0
26140,"Homosassa Springs, FL",2025,2.1134,Moderate,271197.6552528489,6.5951,-0.1261,2.6344,6.0455,1.0455,1.7819,0,10000
15020,"Brookhaven, MS",2025,2.0961,Moderate,161407.45184026728,6.5951,-0.1261,2.6344,4.0182,0.7849,-0.2454,0,82500
11140,"Americus, GA",2025,2.0751,Moderate,132905.53323196236,6.5951,-0.1261,2.6344,4.6727,-0.0273,0.4091,0,6000
25780,"Henderson, NC",2025,2.0339,Moderate,180161.5277572405,6.5951,-0.1261,2.6344,4.5727,0.1144,0.3091,0,63000
46620,"Uvalde, TX",2025,1.9789,Neutral,190962.3854846288,6.5951,-0.1261,2.6344,4.3,0.125,0.0364,1,62000
19620,"Del Rio, TX",2025,1.9767,Neutral,206871.1938561769,6.5951,-0.1261,2.6344,5.1091,-0.0659,0.8455,0,25000
34420,"Mount Pleasant, TX",2025,1.9259,Neutral,215698.6529634289,6.5951,-0.1261,2.6344,4.1364,-0.1969,-0.1272,0,1025000
38260,"Pittsburg, KS",2025,1.9165,Neutral,131129.3002952109,6.5951,-0.1261,2.6344,4.6727,0.7977,0.4091,0,326000
11580,"Arcadia, FL",2025,1.893,Neutral,255957.30437978683,6.5951,-0.1261,2.6344,4.9727,0.9144,0.7091,0,5000
10780,"Alexandria, LA",2025,1.8592,Neutral,159430.34696771094,6.5951,-0.1261,2.6344,4.0636,-0.0281,-0.2,0,662000
36340,"Oil City, PA",2025,1.8416,Neutral,122056.5503385354,6.5951,-0.1261,2.6344,4.4091,0.3674,0.1455,0,116700
36700,"Orangeburg, SC",2025,1.8132,Neutral,150280.5389756277,6.5951,-0.1261,2.6344,6.4545,0.4628,2.1909,0,0
14420,"Borger, TX",2025,1.7821,Neutral,114841.59572135628,6.5951,-0.1261,2.6344,4.3636,-0.1614,0.1,0,40700
14620,"Bradford, PA",2025,1.7806,Neutral,104310.97636938392,6.5951,-0.1261,2.6344,4.5182,0.4265,0.2546,0,4000
15220,"Brownwood, TX",2025,1.7651,Neutral,176309.42985195585,6.5951,-0.1261,2.6344,3.8727,0.1894,-0.3909,0,0
34780,"Muskogee, OK",2025,1.744,Neutral,151741.936328077,6.5951,-0.1261,2.6344,4.6818,0.1568,0.4182,0,100000
20340,"Duncan, OK",2025,1.732,Neutral,136107.37584891854,6.5951,-0.1261,2.6344,3.7182,0.0765,-0.5454,0,255000
24940,"Greenwood, SC",2025,1.7103,Neutral,169007.19142759882,6.5951,-0.1261,2.6344,5.3,0.3167,1.0364,0,7000
20980,"El Dorado, AR",2025,1.707,Neutral,125299.64517141216,6.5951,-0.1261,2.6344,5.3455,0.3372,1.0819,0,0
43700,"Somerset, KY",2025,1.7044,Neutral,166834.92826090593,6.5951,-0.1261,2.6344,5.1364,-0.4553,0.8728,1,1000
31680,"Malvern, AR",2025,1.6399,Neutral,157922.33567251393,6.5951,-0.1261,2.6344,4.2909,0.4242,0.0273,1,0
40740,"Roswell, NM",2025,1.6108,Neutral,168274.34370070757,6.5951,-0.1261,2.6344,4.2909,0.2242,0.0273,0,55000
45500,"Texarkana, TX-AR",2025,1.5944,Neutral,174928.93918881883,6.5951,-0.1261,2.6344,4.2455,0.0955,-0.0181,1,550000
13700,"Big Spring, TX",2025,1.5303,Neutral,137364.3721662954,6.5951,-0.1261,2.6344,3.3909,-0.0008,-0.8727,0,1083500
33740,"Monroe, LA",2025,1.5136,Neutral,157725.79989014304,6.5951,-0.1261,2.6344,4.8727,-0.0523,0.6091,0,224000
31380,"Macomb, IL",2025,1.4924,Neutral,95566.17509602652,6.5951,-0.1261,2.6344,4.3,-0.1,0.0364,0,32000
31300,"Lumberton, NC",2025,1.4577,Neutral,127994.2924366424,6.5951,-0.1261,2.6344,5.1182,0.1015,0.8546,0,0
37420,"Pampa, TX",2025,1.4562,Neutral,100519.30849719528,6.5951,-0.1261,2.6344,3.9636,0.0469,-0.3,0,113800
38920,"Port Lavaca, TX",2025,1.4352,Neutral,194773.78373775235,6.5951,-0.1261,2.6344,3.4091,0.1258,-0.8545,0,0
20140,"Dublin, GA",2025,1.3294,Neutral,163484.08094106684,6.5951,-0.1261,2.6344,4.0545,-0.1955,-0.2091,0,13000
43140,"Shelby-Kings Mountain, NC",2025,1.2876,Neutral,208024.71449320557,6.5951,-0.1261,2.6344,4.2818,0.3068,0.0182,0,24000
24900,"Greenwood, MS",2025,1.0943,Neutral,102585.00822590722,6.5951,-0.1261,2.6344,5.8273,1.3273,1.5637,1,578000
15980,"Cape Coral-Fort Myers, FL",2025,1.0889,Neutral,355943.67075880244,6.5951,-0.1261,2.6344,4.3727,0.8394,0.1091,0,0
12460,"Bainbridge, GA",2025,1.0261,Neutral,169925.05605596132,6.5951,-0.1261,2.6344,3.7727,0.0977,-0.4909,0,13000
38220,"Pine Bluff, AR",2025,0.9814,Neutral,94869.29349749174,6.5951,-0.1261,2.6344,5.7364,0.9114,1.4728,0,0
20540,"Dyersburg, TN",2025,0.9766,Neutral,165154.61357065054,6.5951,-0.1261,2.6344,3.4909,0.0992,-0.7727,1,3947000
14140,"Bluefield, WV-VA",2025,0.9631,Neutral,137538.45207879963,6.5951,-0.1261,2.6344,4.5818,0.4318,0.3182,1,2128500
26380,"Houma-Bayou Cane-Thibodaux, LA",2025,0.8817,Neutral,174945.48286045544,6.5951,-0.1261,2.6344,3.9273,0.1023,-0.3363,0,0
32300,"Martinsville, VA",2025,0.7614,Neutral,132151.2774634499,6.5951,-0.1261,2.6344,4.9545,0.8712,0.6909,0,286500
40100,"Rio Grande City-Roma, TX",2025,0.7605,Neutral,135483.78141127602,6.5951,-0.1261,2.6344,9.7909,0.2742,5.5273,1,0
32620,"McComb, MS",2025,0.7482,Neutral,100879.13767622953,6.5951,-0.1261,2.6344,5.1273,1.0606,0.8637,1,10003000
17580,"Clovis, NM",2025,0.7481,Neutral,158574.0470499722,6.5951,-0.1261,2.6344,3.5636,0.0719,-0.7,0,105000
46980,"Vicksburg, MS",2025,0.7125,Neutral,140269.8461824036,6.5951,-0.1261,2.6344,4.4545,1.0795,0.1909,0,36000
28380,"Kennett, MO",2025,0.6898,Neutral,85599.96629687453,6.5951,-0.1261,2.6344,5.4909,-0.0674,1.2273,1,421000
27380,"Jacksonville, TX",2025,0.5721,Neutral,226087.90184475863,6.5951,-0.1261,2.6344,4.2727,-0.1023,0.0091,0,200000
38380,"Plainview, TX",2025,0.5256,Neutral,114931.98277182724,6.5951,-0.1261,2.6344,4.2091,0.1341,-0.0545,0,0
37300,"Palestine, TX",2025,0.4968,Neutral,203479.36686734983,6.5951,-0.1261,2.6344,4.2273,-0.131,-0.0363,0,404000
23500,"Gaffney, SC",2025,0.4726,Neutral,179036.3430566674,6.5951,-0.1261,2.6344,5.8818,0.2151,1.6182,0,10000
45980,"Troy, AL",2025,0.4001,Neutral,158986.67075504447,6.5951,-0.1261,2.6344,3.3364,-0.1053,-0.9272,0,0
13220,"Beckley, WV",2025,0.3689,Neutral,140115.33446195957,6.5951,-0.1261,2.6344,4.3182,0.3265,0.0546,1,34050
10860,"Alice, TX",2025,0.348,Neutral,129954.29691242892,6.5951,-0.1261,2.6344,4.9182,-0.0985,0.6546,0,24000
22340,"Fitzgerald, GA",2025,0.3066,Neutral,122196.68600798922,6.5951,-0.1261,2.6344,4.2364,0.1447,-0.0272,0,0
18380,"Cordele, GA",2025,0.2488,Neutral,128239.67654412262,6.5951,-0.1261,2.6344,3.5636,0.0386,-0.7,0,1000
45020,"Sweetwater, TX",2025,0.1996,Neutral,108465.67589523824,6.5951,-0.1261,2.6344,3.7818,-0.0349,-0.4818,0,0
20060,"Douglas, GA",2025,0.1796,Neutral,164246.59080983672,6.5951,-0.1261,2.6344,3.8364,-0.2469,-0.4272,0,48000
13300,"Beeville, TX",2025,0.117,Neutral,158526.04787596696,6.5951,-0.1261,2.6344,4.8636,0.2303,0.6,0,0
32940,"Meridian, MS",2025,-0.0167,Neutral,117974.74129150376,6.5951,-0.1261,2.6344,3.9364,0.7364,-0.3272,0,1039000
11060,"Altus, OK",2025,-0.2578,Neutral,107982.99221536209,6.5951,-0.1261,2.6344,2.6818,0.0651,-1.5818,0,15000
29860,"Laurel, MS",2025,-0.3734,Neutral,147284.56899711638,6.5951,-0.1261,2.6344,3.3545,0.5878,-0.9091,0,3089000
39460,"Punta Gorda, FL",2025,-0.4464,Neutral,309733.2064666994,6.5951,-0.1261,2.6344,5.0545,0.9045,0.7909,0,0
33060,"Miami, OK",2025,-0.6178,Neutral,133432.12777237175,6.5951,-0.1261,2.6344,3.7,0.3583,-0.5636,0,20000
46900,"Vernon, TX",2025,-1.0063,Neutral,100214.8846054168,6.5951,-0.1261,2.6344,3.6273,-0.056,-0.6363,0,0
27780,"Johnstown, PA",2025,-1.0472,Neutral,114683.16663792112,6.5951,-0.1261,2.6344,4.7636,0.5219,0.5,0,372000
22620,"Forrest City, AR",2025,-1.2785,Neutral,78541.84692816414,6.5951,-0.1261,2.6344,5.6818,0.4151,1.4182,1,202000
42820,"Selma, AL",2025,-1.4471,Neutral,83724.14614177147,6.5951,-0.1261,2.6344,4.8909,-0.5674,0.6273,0,0
15780,"Camden, AR",2025,-1.541,Neutral,101775.20117963717,6.5951,-0.1261,2.6344,4.7364,0.5447,0.4728,1,0
31620,"Magnolia, AR",2025,-1.5649,Neutral,130343.99139908711,6.5951,-0.1261,2.6344,4.7182,0.7265,0.4546,0,110000
17260,"Clarksdale, MS",2025,-1.6267,Neutral,56021.85866793084,6.5951,-0.1261,2.6344,7.1273,1.6856,2.8637,0,60000
36660,"Opelousas, LA",2025,-1.7481,Neutral,129521.84136647436,6.5951,-0.1261,2.6344,5.1273,0.0023,0.8637,0,47000
49820,"Zapata, TX",2025,-1.9287,Neutral,121503.63087836612,6.5951,-0.1261,2.6344,6.8455,-0.0962,2.5819,0,0
17380,"Cleveland, MS",2025,-2.3383,Caution,119025.89365944926,6.5951,-0.1261,2.6344,4.8455,1.0705,0.5819,0,60000
35020,"Natchez, MS-LA",2025,-2.4535,Caution,118472.181682577,6.5951,-0.1261,2.6344,6.3455,0.5705,2.0819,0,67000
43500,"Silver City, NM",2025,-2.607,Caution,181309.02271571135,6.5951,-0.1261,2.6344,4.0909,-0.1174,-0.1727,0,0
34020,"Morgan City, LA",2025,-2.8209,Caution,112778.6644461339,6.5951,-0.1261,2.6344,5.1818,0.1151,0.9182,0,200000
34660,"Murray, KY",2025,-5.7436,Caution,181308.0796792789,6.5951,-0.1261,2.6344,5.2455,-0.1462,0.9819,1,196000
33180,"Middlesborough, KY",2025,-7.5011,Caution,98999.89852452512,6.5951,-0.1261,2.6344,6.6273,-0.2977,2.3637,1,12000
24740,"Greenville, MS",2025,-13.832,Caution,51647.25966432158,6.5951,-0.1261,2.6344,5.4455,0.9288,1.1819,1,260000
